dialog_id,run_id,temperature,raw_response,condition,is_gold,is_imc,llm_clarity,llm_relevance,llm_truthfulness,llm_logic_coherence,llm_respect_appreciation,llm_relational_appropriateness,llm_feedback_depth,llm_overall_quality
D062,1,0.2,"{
  ""clarity"": 2,
  ""relevance"": 3,
  ""truthfulness"": 4,
  ""logic_coherence"": 2,
  ""respect_appreciation"": 1,
  ""relational_appropriateness"": 1,
  ""feedback_depth"": 2,
  ""overall_quality"": 1
}",bad,0,0,2,3,4,2,1,1,2,1
D062,2,0.2,"{
  ""clarity"": 2,
  ""relevance"": 3,
  ""truthfulness"": 4,
  ""logic_coherence"": 2,
  ""respect_appreciation"": 1,
  ""relational_appropriateness"": 1,
  ""feedback_depth"": 2,
  ""overall_quality"": 1
}",bad,0,0,2,3,4,2,1,1,2,1
D062,3,0.2,"{
  ""clarity"": 2,
  ""relevance"": 3,
  ""truthfulness"": 4,
  ""logic_coherence"": 2,
  ""respect_appreciation"": 1,
  ""relational_appropriateness"": 1,
  ""feedback_depth"": 2,
  ""overall_quality"": 1
}",bad,0,0,2,3,4,2,1,1,2,1
D063,1,0.2,"{
  ""clarity"": 1,
  ""relevance"": 2,
  ""truthfulness"": 4,
  ""logic_coherence"": 1,
  ""respect_appreciation"": 1,
  ""relational_appropriateness"": 1,
  ""feedback_depth"": 1,
  ""overall_quality"": 1
}",bad,0,0,1,2,4,1,1,1,1,1
D063,2,0.2,"{
  ""clarity"": 1,
  ""relevance"": 2,
  ""truthfulness"": 4,
  ""logic_coherence"": 1,
  ""respect_appreciation"": 1,
  ""relational_appropriateness"": 1,
  ""feedback_depth"": 1,
  ""overall_quality"": 1
}",bad,0,0,1,2,4,1,1,1,1,1
D063,3,0.2,"{
  ""clarity"": 1,
  ""relevance"": 2,
  ""truthfulness"": 4,
  ""logic_coherence"": 1,
  ""respect_appreciation"": 1,
  ""relational_appropriateness"": 1,
  ""feedback_depth"": 1,
  ""overall_quality"": 1
}",bad,0,0,1,2,4,1,1,1,1,1
D064,1,0.2,"{
  ""clarity"": 2,
  ""relevance"": 3,
  ""truthfulness"": 4,
  ""logic_coherence"": 2,
  ""respect_appreciation"": 1,
  ""relational_appropriateness"": 1,
  ""feedback_depth"": 2,
  ""overall_quality"": 1
}",bad,0,0,2,3,4,2,1,1,2,1
D064,2,0.2,"{
  ""clarity"": 2,
  ""relevance"": 3,
  ""truthfulness"": 4,
  ""logic_coherence"": 2,
  ""respect_appreciation"": 1,
  ""relational_appropriateness"": 1,
  ""feedback_depth"": 2,
  ""overall_quality"": 1
}",bad,0,0,2,3,4,2,1,1,2,1
D064,3,0.2,"{
  ""clarity"": 2,
  ""relevance"": 3,
  ""truthfulness"": 4,
  ""logic_coherence"": 2,
  ""respect_appreciation"": 1,
  ""relational_appropriateness"": 1,
  ""feedback_depth"": 2,
  ""overall_quality"": 1
}",bad,0,0,2,3,4,2,1,1,2,1
D065,1,0.2,"{
  ""clarity"": 2,
  ""relevance"": 3,
  ""truthfulness"": 2,
  ""logic_coherence"": 2,
  ""respect_appreciation"": 1,
  ""relational_appropriateness"": 1,
  ""feedback_depth"": 2,
  ""overall_quality"": 1
}",bad,0,0,2,3,2,2,1,1,2,1
D065,2,0.2,"{
  ""clarity"": 2,
  ""relevance"": 3,
  ""truthfulness"": 2,
  ""logic_coherence"": 2,
  ""respect_appreciation"": 1,
  ""relational_appropriateness"": 1,
  ""feedback_depth"": 2,
  ""overall_quality"": 1
}",bad,0,0,2,3,2,2,1,1,2,1
D065,3,0.2,"{
  ""clarity"": 2,
  ""relevance"": 3,
  ""truthfulness"": 2,
  ""logic_coherence"": 2,
  ""respect_appreciation"": 1,
  ""relational_appropriateness"": 1,
  ""feedback_depth"": 2,
  ""overall_quality"": 1
}",bad,0,0,2,3,2,2,1,1,2,1
D066,1,0.2,"{
  ""clarity"": 1,
  ""relevance"": 2,
  ""truthfulness"": 2,
  ""logic_coherence"": 1,
  ""respect_appreciation"": 1,
  ""relational_appropriateness"": 1,
  ""feedback_depth"": 1,
  ""overall_quality"": 1
}",bad,0,1,1,2,2,1,1,1,1,1
D066,2,0.2,"{
  ""clarity"": 1,
  ""relevance"": 2,
  ""truthfulness"": 2,
  ""logic_coherence"": 1,
  ""respect_appreciation"": 1,
  ""relational_appropriateness"": 1,
  ""feedback_depth"": 1,
  ""overall_quality"": 1
}",bad,0,1,1,2,2,1,1,1,1,1
D066,3,0.2,"{
  ""clarity"": 1,
  ""relevance"": 2,
  ""truthfulness"": 2,
  ""logic_coherence"": 1,
  ""respect_appreciation"": 1,
  ""relational_appropriateness"": 1,
  ""feedback_depth"": 1,
  ""overall_quality"": 1
}",bad,0,1,1,2,2,1,1,1,1,1
D067,1,0.2,"{
  ""clarity"": 1,
  ""relevance"": 2,
  ""truthfulness"": 4,
  ""logic_coherence"": 1,
  ""respect_appreciation"": 1,
  ""relational_appropriateness"": 1,
  ""feedback_depth"": 1,
  ""overall_quality"": 1
}",bad,0,0,1,2,4,1,1,1,1,1
D067,2,0.2,"{
  ""clarity"": 1,
  ""relevance"": 2,
  ""truthfulness"": 4,
  ""logic_coherence"": 1,
  ""respect_appreciation"": 1,
  ""relational_appropriateness"": 1,
  ""feedback_depth"": 1,
  ""overall_quality"": 1
}",bad,0,0,1,2,4,1,1,1,1,1
D067,3,0.2,"{
  ""clarity"": 1,
  ""relevance"": 2,
  ""truthfulness"": 4,
  ""logic_coherence"": 1,
  ""respect_appreciation"": 1,
  ""relational_appropriateness"": 1,
  ""feedback_depth"": 1,
  ""overall_quality"": 1
}",bad,0,0,1,2,4,1,1,1,1,1
D068,1,0.2,"{
  ""clarity"": 2,
  ""relevance"": 3,
  ""truthfulness"": 2,
  ""logic_coherence"": 2,
  ""respect_appreciation"": 1,
  ""relational_appropriateness"": 1,
  ""feedback_depth"": 2,
  ""overall_quality"": 1
}",bad,0,0,2,3,2,2,1,1,2,1
D068,2,0.2,"{
  ""clarity"": 2,
  ""relevance"": 3,
  ""truthfulness"": 2,
  ""logic_coherence"": 2,
  ""respect_appreciation"": 1,
  ""relational_appropriateness"": 1,
  ""feedback_depth"": 2,
  ""overall_quality"": 1
}",bad,0,0,2,3,2,2,1,1,2,1
D068,3,0.2,"{
  ""clarity"": 2,
  ""relevance"": 3,
  ""truthfulness"": 2,
  ""logic_coherence"": 2,
  ""respect_appreciation"": 1,
  ""relational_appropriateness"": 1,
  ""feedback_depth"": 2,
  ""overall_quality"": 1
}",bad,0,0,2,3,2,2,1,1,2,1
D069,1,0.2,"{
  ""clarity"": 2,
  ""relevance"": 2,
  ""truthfulness"": 4,
  ""logic_coherence"": 2,
  ""respect_appreciation"": 1,
  ""relational_appropriateness"": 1,
  ""feedback_depth"": 1,
  ""overall_quality"": 1
}",bad,0,0,2,2,4,2,1,1,1,1
D069,2,0.2,"{
  ""clarity"": 2,
  ""relevance"": 2,
  ""truthfulness"": 4,
  ""logic_coherence"": 2,
  ""respect_appreciation"": 1,
  ""relational_appropriateness"": 1,
  ""feedback_depth"": 1,
  ""overall_quality"": 1
}",bad,0,0,2,2,4,2,1,1,1,1
D069,3,0.2,"{
  ""clarity"": 2,
  ""relevance"": 2,
  ""truthfulness"": 4,
  ""logic_coherence"": 2,
  ""respect_appreciation"": 1,
  ""relational_appropriateness"": 1,
  ""feedback_depth"": 1,
  ""overall_quality"": 1
}",bad,0,0,2,2,4,2,1,1,1,1
D070,1,0.2,"{
  ""clarity"": 1,
  ""relevance"": 2,
  ""truthfulness"": 2,
  ""logic_coherence"": 1,
  ""respect_appreciation"": 1,
  ""relational_appropriateness"": 1,
  ""feedback_depth"": 1,
  ""overall_quality"": 1
}",bad,0,0,1,2,2,1,1,1,1,1
D070,2,0.2,"{
  ""clarity"": 1,
  ""relevance"": 2,
  ""truthfulness"": 2,
  ""logic_coherence"": 1,
  ""respect_appreciation"": 1,
  ""relational_appropriateness"": 1,
  ""feedback_depth"": 1,
  ""overall_quality"": 1
}",bad,0,0,1,2,2,1,1,1,1,1
D070,3,0.2,"{
  ""clarity"": 1,
  ""relevance"": 2,
  ""truthfulness"": 2,
  ""logic_coherence"": 1,
  ""respect_appreciation"": 1,
  ""relational_appropriateness"": 1,
  ""feedback_depth"": 1,
  ""overall_quality"": 1
}",bad,0,0,1,2,2,1,1,1,1,1
D071,1,0.2,"{
  ""clarity"": 1,
  ""relevance"": 2,
  ""truthfulness"": 3,
  ""logic_coherence"": 1,
  ""respect_appreciation"": 1,
  ""relational_appropriateness"": 1,
  ""feedback_depth"": 1,
  ""overall_quality"": 1
}",bad,0,0,1,2,3,1,1,1,1,1
D071,2,0.2,"{
  ""clarity"": 1,
  ""relevance"": 2,
  ""truthfulness"": 3,
  ""logic_coherence"": 1,
  ""respect_appreciation"": 1,
  ""relational_appropriateness"": 1,
  ""feedback_depth"": 1,
  ""overall_quality"": 1
}",bad,0,0,1,2,3,1,1,1,1,1
D071,3,0.2,"{
  ""clarity"": 1,
  ""relevance"": 2,
  ""truthfulness"": 3,
  ""logic_coherence"": 1,
  ""respect_appreciation"": 1,
  ""relational_appropriateness"": 1,
  ""feedback_depth"": 1,
  ""overall_quality"": 1
}",bad,0,0,1,2,3,1,1,1,1,1
D072,1,0.2,"{
  ""clarity"": 2,
  ""relevance"": 3,
  ""truthfulness"": 2,
  ""logic_coherence"": 1,
  ""respect_appreciation"": 1,
  ""relational_appropriateness"": 1,
  ""feedback_depth"": 2,
  ""overall_quality"": 1
}",bad,0,0,2,3,2,1,1,1,2,1
D072,2,0.2,"{
  ""clarity"": 2,
  ""relevance"": 3,
  ""truthfulness"": 2,
  ""logic_coherence"": 1,
  ""respect_appreciation"": 1,
  ""relational_appropriateness"": 1,
  ""feedback_depth"": 1,
  ""overall_quality"": 1
}",bad,0,0,2,3,2,1,1,1,1,1
D072,3,0.2,"{
  ""clarity"": 2,
  ""relevance"": 3,
  ""truthfulness"": 2,
  ""logic_coherence"": 1,
  ""respect_appreciation"": 1,
  ""relational_appropriateness"": 1,
  ""feedback_depth"": 1,
  ""overall_quality"": 1
}",bad,0,0,2,3,2,1,1,1,1,1
D073,1,0.2,"{
  ""clarity"": 2,
  ""relevance"": 3,
  ""truthfulness"": 4,
  ""logic_coherence"": 2,
  ""respect_appreciation"": 1,
  ""relational_appropriateness"": 1,
  ""feedback_depth"": 2,
  ""overall_quality"": 1
}",bad,0,0,2,3,4,2,1,1,2,1
D073,2,0.2,"{
  ""clarity"": 2,
  ""relevance"": 3,
  ""truthfulness"": 4,
  ""logic_coherence"": 2,
  ""respect_appreciation"": 1,
  ""relational_appropriateness"": 1,
  ""feedback_depth"": 2,
  ""overall_quality"": 1
}",bad,0,0,2,3,4,2,1,1,2,1
D073,3,0.2,"{
  ""clarity"": 2,
  ""relevance"": 3,
  ""truthfulness"": 4,
  ""logic_coherence"": 2,
  ""respect_appreciation"": 1,
  ""relational_appropriateness"": 1,
  ""feedback_depth"": 2,
  ""overall_quality"": 1
}",bad,0,0,2,3,4,2,1,1,2,1
D074,1,0.2,"{
  ""clarity"": 1,
  ""relevance"": 2,
  ""truthfulness"": 2,
  ""logic_coherence"": 1,
  ""respect_appreciation"": 1,
  ""relational_appropriateness"": 1,
  ""feedback_depth"": 1,
  ""overall_quality"": 1
}",bad,0,0,1,2,2,1,1,1,1,1
D074,2,0.2,"{
  ""clarity"": 1,
  ""relevance"": 2,
  ""truthfulness"": 2,
  ""logic_coherence"": 1,
  ""respect_appreciation"": 1,
  ""relational_appropriateness"": 1,
  ""feedback_depth"": 1,
  ""overall_quality"": 1
}",bad,0,0,1,2,2,1,1,1,1,1
D074,3,0.2,"{
  ""clarity"": 1,
  ""relevance"": 2,
  ""truthfulness"": 2,
  ""logic_coherence"": 1,
  ""respect_appreciation"": 1,
  ""relational_appropriateness"": 1,
  ""feedback_depth"": 1,
  ""overall_quality"": 1
}",bad,0,0,1,2,2,1,1,1,1,1
D075,1,0.2,"{
  ""clarity"": 2,
  ""relevance"": 2,
  ""truthfulness"": 4,
  ""logic_coherence"": 2,
  ""respect_appreciation"": 1,
  ""relational_appropriateness"": 1,
  ""feedback_depth"": 2,
  ""overall_quality"": 1
}",bad,0,0,2,2,4,2,1,1,2,1
D075,2,0.2,"{
  ""clarity"": 2,
  ""relevance"": 2,
  ""truthfulness"": 4,
  ""logic_coherence"": 2,
  ""respect_appreciation"": 1,
  ""relational_appropriateness"": 1,
  ""feedback_depth"": 2,
  ""overall_quality"": 1
}",bad,0,0,2,2,4,2,1,1,2,1
D075,3,0.2,"{
  ""clarity"": 2,
  ""relevance"": 2,
  ""truthfulness"": 4,
  ""logic_coherence"": 2,
  ""respect_appreciation"": 1,
  ""relational_appropriateness"": 1,
  ""feedback_depth"": 2,
  ""overall_quality"": 1
}",bad,0,0,2,2,4,2,1,1,2,1
D076,1,0.2,"{
  ""clarity"": 2,
  ""relevance"": 3,
  ""truthfulness"": 2,
  ""logic_coherence"": 2,
  ""respect_appreciation"": 1,
  ""relational_appropriateness"": 1,
  ""feedback_depth"": 2,
  ""overall_quality"": 1
}",bad,1,0,2,3,2,2,1,1,2,1
D076,2,0.2,"{
  ""clarity"": 2,
  ""relevance"": 3,
  ""truthfulness"": 2,
  ""logic_coherence"": 2,
  ""respect_appreciation"": 1,
  ""relational_appropriateness"": 1,
  ""feedback_depth"": 2,
  ""overall_quality"": 1
}",bad,1,0,2,3,2,2,1,1,2,1
D076,3,0.2,"{
  ""clarity"": 2,
  ""relevance"": 3,
  ""truthfulness"": 2,
  ""logic_coherence"": 2,
  ""respect_appreciation"": 1,
  ""relational_appropriateness"": 1,
  ""feedback_depth"": 2,
  ""overall_quality"": 1
}",bad,1,0,2,3,2,2,1,1,2,1
D077,1,0.2,"{
  ""clarity"": 1,
  ""relevance"": 2,
  ""truthfulness"": 3,
  ""logic_coherence"": 1,
  ""respect_appreciation"": 1,
  ""relational_appropriateness"": 1,
  ""feedback_depth"": 1,
  ""overall_quality"": 1
}",bad,0,0,1,2,3,1,1,1,1,1
D077,2,0.2,"{
  ""clarity"": 1,
  ""relevance"": 2,
  ""truthfulness"": 3,
  ""logic_coherence"": 1,
  ""respect_appreciation"": 1,
  ""relational_appropriateness"": 1,
  ""feedback_depth"": 1,
  ""overall_quality"": 1
}",bad,0,0,1,2,3,1,1,1,1,1
D077,3,0.2,"{
  ""clarity"": 1,
  ""relevance"": 2,
  ""truthfulness"": 3,
  ""logic_coherence"": 1,
  ""respect_appreciation"": 1,
  ""relational_appropriateness"": 1,
  ""feedback_depth"": 1,
  ""overall_quality"": 1
}",bad,0,0,1,2,3,1,1,1,1,1
D078,1,0.2,"{
  ""clarity"": 1,
  ""relevance"": 2,
  ""truthfulness"": 3,
  ""logic_coherence"": 1,
  ""respect_appreciation"": 1,
  ""relational_appropriateness"": 1,
  ""feedback_depth"": 1,
  ""overall_quality"": 1
}",bad,0,0,1,2,3,1,1,1,1,1
D078,2,0.2,"{
  ""clarity"": 1,
  ""relevance"": 2,
  ""truthfulness"": 3,
  ""logic_coherence"": 1,
  ""respect_appreciation"": 1,
  ""relational_appropriateness"": 1,
  ""feedback_depth"": 1,
  ""overall_quality"": 1
}",bad,0,0,1,2,3,1,1,1,1,1
D078,3,0.2,"{
  ""clarity"": 1,
  ""relevance"": 2,
  ""truthfulness"": 3,
  ""logic_coherence"": 1,
  ""respect_appreciation"": 1,
  ""relational_appropriateness"": 1,
  ""feedback_depth"": 1,
  ""overall_quality"": 1
}",bad,0,0,1,2,3,1,1,1,1,1
D079,1,0.2,"{
  ""clarity"": 2,
  ""relevance"": 3,
  ""truthfulness"": 2,
  ""logic_coherence"": 2,
  ""respect_appreciation"": 1,
  ""relational_appropriateness"": 1,
  ""feedback_depth"": 2,
  ""overall_quality"": 1
}",bad,1,0,2,3,2,2,1,1,2,1
D079,2,0.2,"{
  ""clarity"": 2,
  ""relevance"": 3,
  ""truthfulness"": 2,
  ""logic_coherence"": 2,
  ""respect_appreciation"": 1,
  ""relational_appropriateness"": 1,
  ""feedback_depth"": 2,
  ""overall_quality"": 1
}",bad,1,0,2,3,2,2,1,1,2,1
D079,3,0.2,"{
  ""clarity"": 2,
  ""relevance"": 3,
  ""truthfulness"": 2,
  ""logic_coherence"": 2,
  ""respect_appreciation"": 1,
  ""relational_appropriateness"": 1,
  ""feedback_depth"": 2,
  ""overall_quality"": 1
}",bad,1,0,2,3,2,2,1,1,2,1
D080,1,0.2,"{
  ""clarity"": 1,
  ""relevance"": 2,
  ""truthfulness"": 3,
  ""logic_coherence"": 1,
  ""respect_appreciation"": 1,
  ""relational_appropriateness"": 1,
  ""feedback_depth"": 1,
  ""overall_quality"": 1
}",bad,0,0,1,2,3,1,1,1,1,1
D080,2,0.2,"{
  ""clarity"": 1,
  ""relevance"": 2,
  ""truthfulness"": 3,
  ""logic_coherence"": 1,
  ""respect_appreciation"": 1,
  ""relational_appropriateness"": 1,
  ""feedback_depth"": 1,
  ""overall_quality"": 1
}",bad,0,0,1,2,3,1,1,1,1,1
D080,3,0.2,"{
  ""clarity"": 1,
  ""relevance"": 2,
  ""truthfulness"": 3,
  ""logic_coherence"": 1,
  ""respect_appreciation"": 1,
  ""relational_appropriateness"": 1,
  ""feedback_depth"": 1,
  ""overall_quality"": 1
}",bad,0,0,1,2,3,1,1,1,1,1
